Subject_Name,Evaluation_Name,Student_Name,Grade
Mona Cyan,TP5,Art,5
Mona Cyan,TP10,Computer Science,1
Mona Cyan,TP8,Art,10
Mona Cyan,TP6,Music,3
Mona Cyan,TP3,Art,0
Mona Cyan,TP10,Music,7
Mona Cyan,TP2,Chemistry,5
Mona Cyan,Examen Final,History,4
Mona Cyan,TP10,Art,10
Mona Cyan,TP4,Art,1
Mona Cyan,TP5,Computer Science,8
Mona Cyan,Examen Final,Sociology,3
Mona Cyan,TP3,Computer Science,8
Mona Cyan,TP Final,Art,9
Mona Cyan,TP8,Music,4
Mona Cyan,Segundo Parcial,Sociology,5
Mona Cyan,Examen Final,Music,5
Mona Cyan,TP1,Art,7
Mona Cyan,TP Final,Music,8
Mona Cyan,Segundo Parcial,Philosophy,3
Mona Cyan,TP7,Computer Science,5
Mona Cyan,TP1,Music,3
Mona Cyan,TP9,Computer Science,5
Mona Cyan,TP8,Computer Science,7
Sam Green,Segundo Parcial,Physics,7
Sam Green,Segundo Parcial,Statistics,3
Sam Green,Examen Final,Statistics,5
Sam Green,Primer Parcial,English,5
Sam Green,Examen Final,Chemistry,5
Sam Green,TP5,Art,9
Sam Green,TP2,Physics,5
Sam Green,Segundo Parcial,Chemistry,4
Sam Green,Segundo Parcial,English,4
Sam Green,TP1,Geography,5
Sam Green,TP3,Geography,5
Sam Green,Examen Final,Music,9
Sam Green,Examen Final,Biology,4
Sam Green,TP Final,Computer Science,5
Sam Green,Examen Final,English,4
Sam Green,Segundo Parcial,Biology,5
Sam Green,Primer Parcial,Biology,6
Sam Green,TP3,Mathematics,6
Sam Green,TP1,Art,5
Sam Green,TP Final,Music,3
Sam Green,TP7,Computer Science,1
Sam Green,TP10,Music,4
Sam Green,Primer Parcial,Statistics,5
Sam Green,TP4,Geography,4
Sam Green,Examen Final,Physics,5
Sam Green,Primer Parcial,Economics,4
Sam Green,TP1,Chemistry,1
Sam Green,TP1,Mathematics,5
Sam Green,Examen Final,History,4
Sam Green,Primer Parcial,Chemistry,4
Sam Green,Primer Parcial,Mathematics,3
Sam Green,Examen Final,Geography,4
Sam Green,TP3,Physics,4
Sam Green,Primer Parcial,Physics,5
Sam Green,Examen Final,Mathematics,5
Sam Green,Segundo Parcial,History,8
Sam Green,TP2,Art,10
Sam Green,Segundo Parcial,Mathematics,3
Sam Green,Examen Final,Economics,5
Sam Green,TP2,Mathematics,3
Sam Green,Segundo Parcial,Psychology,7
Sam Green,TP2,Geography,5
Sam Green,Segundo Parcial,Economics,4
Sam Green,Examen Final,Psychology,7
Sam Green,Primer Parcial,Philosophy,9
Sam Green,TP5,Music,8
Sam Green,TP8,Art,1
Sam Green,TP3,Art,5
Sam Green,TP4,Music,2
Sam Green,TP2,Music,0
Sam Green,TP1,Physics,3
Sam Green,TP9,Art,1
Sam Green,TP1,Computer Science,6
Sam Green,Primer Parcial,Psychology,4
Sam Green,Segundo Parcial,Philosophy,6
Sam Green,TP2,Chemistry,7
Sam Green,TP1,Music,9
Sam Green,Examen Final,Sociology,7
Sam Green,TP9,Computer Science,7
Sam Green,TP10,Art,3
Sam Green,TP7,Art,3
Sam Green,TP9,Music,5
Sam Green,TP8,Music,7
Sam Green,TP6,Music,9
Sam Green,TP3,Computer Science,4
Sam Green,TP6,Art,8
Sam Green,TP4,Art,5
Sam Green,Primer Parcial,Sociology,3
Sam Green,Examen Final,Philosophy,5
Sam Green,TP10,Computer Science,4
Sam Green,Segundo Parcial,Sociology,4
Sam Green,TP7,Music,7
Sam Green,TP6,Computer Science,7
Sam Green,Primer Parcial,History,9
Sam Green,TP8,Computer Science,5
Sam Green,TP Final,Art,7
Sam Green,TP3,Music,3
Sam Green,TP2,Computer Science,4
Sam Green,TP5,Computer Science,10
Sam Green,TP4,Computer Science,5
Sam Johnson,TP3,Physics,4
Sam Johnson,Primer Parcial,Economics,5
Sam Johnson,TP2,Geography,6
Sam Johnson,Segundo Parcial,Physics,6
Sam Johnson,Segundo Parcial,Statistics,5
Sam Johnson,Segundo Parcial,Biology,5
Sam Johnson,Primer Parcial,English,4
Sam Johnson,Examen Final,Economics,4
Sam Johnson,Examen Final,Mathematics,5
Sam Johnson,Primer Parcial,Biology,4
Sam Johnson,Segundo Parcial,Chemistry,6
Sam Johnson,Examen Final,Statistics,3
Sam Johnson,TP3,Geography,4
Sam Johnson,Segundo Parcial,Mathematics,3
Sam Johnson,Examen Final,Physics,4
Sam Johnson,Primer Parcial,Chemistry,4
Sam Johnson,Examen Final,History,10
Sam Johnson,Segundo Parcial,English,5
Sam Johnson,TP4,Computer Science,8
Sam Johnson,Examen Final,Biology,4
Sam Johnson,TP Final,Computer Science,5
Sam Johnson,TP1,Mathematics,6
Sam Johnson,Primer Parcial,Physics,4
Sam Johnson,Examen Final,Sociology,2
Sam Johnson,TP2,Mathematics,3
Sam Johnson,Examen Final,Geography,5
Sam Johnson,Primer Parcial,Mathematics,4
Sam Johnson,Segundo Parcial,Economics,4
Sam Johnson,TP1,Computer Science,2
Sam Johnson,Examen Final,Chemistry,5
Sam Johnson,TP4,Music,3
Sam Johnson,TP9,Music,5
Sam Johnson,TP3,Mathematics,3
Sam Johnson,TP7,Music,2
Sam Johnson,Primer Parcial,Statistics,4
Sam Johnson,TP10,Music,8
Sam Johnson,TP6,Art,3
Sam Johnson,TP7,Computer Science,9
Sam Johnson,TP8,Music,5
Sam Johnson,TP5,Computer Science,7
Sam Johnson,TP1,Chemistry,4
Sam Johnson,TP8,Computer Science,9
Sam Johnson,TP1,Art,4
Sam Johnson,TP1,Geography,5
Sam Johnson,TP2,Chemistry,4
Sam Johnson,Segundo Parcial,Psychology,1
Sam Johnson,TP4,Geography,5
Sam Johnson,TP7,Art,6
Sam Johnson,TP2,Physics,5
Sam Johnson,Examen Final,English,10
Sam Johnson,TP2,Computer Science,8
Sam Johnson,TP2,Art,2
Sam Johnson,TP3,Computer Science,2
Sam Johnson,TP1,Physics,4
Sam Johnson,TP5,Music,6
Sam Johnson,Primer Parcial,Sociology,3
Sam Johnson,Primer Parcial,History,9
Sam Johnson,TP9,Computer Science,2
Sam Johnson,TP10,Computer Science,9
Sam Johnson,TP9,Art,4
Sam Johnson,TP6,Music,6
Sam Johnson,Segundo Parcial,History,4
Sam Johnson,Examen Final,Psychology,6
Sam Johnson,TP6,Computer Science,1
Sam Johnson,Examen Final,Philosophy,8
Sam Johnson,TP4,Art,5
Sam Johnson,TP3,Music,10
Sam Johnson,TP10,Art,7
Sam Johnson,Examen Final,Music,1
Sam Johnson,Segundo Parcial,Philosophy,0
Sam Johnson,TP Final,Art,6
Sam Johnson,TP8,Art,2
Sam Johnson,TP1,Music,2
Sam Johnson,TP3,Art,3
Sam Johnson,Segundo Parcial,Sociology,5
Sam Johnson,Primer Parcial,Philosophy,1
Sam Johnson,TP Final,Music,5
Sam Johnson,TP5,Art,3
Sam Johnson,Primer Parcial,Psychology,2
Sam Johnson,TP2,Music,3
Liam Indigo,TP5,Music,3
Liam Indigo,Examen Final,Statistics,4
Liam Indigo,Segundo Parcial,Statistics,6
Liam Indigo,Segundo Parcial,Chemistry,5
Liam Indigo,TP1,Physics,5
Liam Indigo,TP1,Mathematics,4
Liam Indigo,TP3,Computer Science,9
Liam Indigo,Examen Final,Psychology,3
Liam Indigo,Primer Parcial,Economics,3
Liam Indigo,Segundo Parcial,English,6
Liam Indigo,TP2,Art,6
Liam Indigo,Segundo Parcial,Biology,5
Liam Indigo,Primer Parcial,English,6
Liam Indigo,Examen Final,Chemistry,2
Liam Indigo,TP Final,Music,1
Liam Indigo,Examen Final,Geography,6
Liam Indigo,Examen Final,Biology,2
Liam Indigo,Examen Final,History,1
Liam Indigo,Segundo Parcial,Physics,5
Liam Indigo,Segundo Parcial,Mathematics,3
Liam Indigo,Examen Final,Music,3
Liam Indigo,TP2,Mathematics,6
Liam Indigo,TP9,Music,3
Liam Indigo,TP6,Art,5
Liam Indigo,TP3,Geography,6
Liam Indigo,Primer Parcial,Statistics,4
Liam Indigo,Examen Final,Physics,3
Liam Indigo,TP9,Computer Science,6
Liam Indigo,Segundo Parcial,Economics,5
Liam Indigo,Primer Parcial,Chemistry,5
Liam Indigo,Examen Final,Economics,4
Liam Indigo,TP7,Art,3
Liam Indigo,TP3,Physics,4
Liam Indigo,TP1,Chemistry,5
Liam Indigo,TP3,Mathematics,5
Liam Indigo,TP4,Geography,4
Liam Indigo,Primer Parcial,Biology,4
Liam Indigo,Primer Parcial,Psychology,2
Liam Indigo,TP5,Computer Science,3
Liam Indigo,Examen Final,Mathematics,6
Liam Indigo,TP4,Art,3
Liam Indigo,TP Final,Computer Science,4
Liam Indigo,Primer Parcial,Sociology,6
Liam Indigo,Segundo Parcial,History,8
Liam Indigo,TP1,Geography,6
Liam Indigo,TP10,Art,1
Liam Indigo,Primer Parcial,Mathematics,4
Liam Indigo,Primer Parcial,Physics,5
Liam Indigo,TP6,Music,7
Liam Indigo,Segundo Parcial,Philosophy,3
Liam Indigo,Primer Parcial,Philosophy,9
Liam Indigo,TP2,Geography,6
Liam Indigo,TP2,Physics,5
Liam Indigo,TP8,Art,8
Liam Indigo,TP Final,Art,6
Liam Indigo,TP2,Music,5
Liam Indigo,TP3,Music,9
Liam Indigo,Segundo Parcial,Psychology,0
Liam Indigo,TP1,Art,6
Liam Indigo,TP3,Art,2
Liam Indigo,TP8,Computer Science,5
Liam Indigo,TP8,Music,8
Liam Indigo,TP4,Computer Science,6
Liam Indigo,TP4,Music,4
Liam Indigo,TP5,Art,9
Liam Indigo,Examen Final,Philosophy,7
Liam Indigo,TP1,Music,5
Liam Indigo,TP6,Computer Science,1
Liam Indigo,TP2,Chemistry,4
Liam Indigo,TP9,Art,10
Liam Indigo,TP10,Music,0
Liam Indigo,TP10,Computer Science,6
Liam Indigo,Primer Parcial,History,0
Liam Indigo,TP1,Computer Science,8
Liam Indigo,Examen Final,English,4
Liam Indigo,TP7,Music,5
Liam Indigo,Examen Final,Sociology,10
Liam Indigo,TP7,Computer Science,0
Liam Indigo,TP2,Computer Science,1
Liam Indigo,Segundo Parcial,Sociology,0
Sam Violet,Primer Parcial,Chemistry,4
Sam Violet,TP6,Computer Science,2
Sam Violet,Primer Parcial,Economics,5
Sam Violet,Segundo Parcial,English,4
Sam Violet,Primer Parcial,English,4
Sam Violet,Examen Final,Statistics,5
Sam Violet,Examen Final,Economics,3
Sam Violet,Examen Final,Mathematics,4
Sam Violet,TP8,Music,5
Sam Violet,Examen Final,Geography,6
Sam Violet,Examen Final,Biology,2
Sam Violet,TP2,Geography,3
Sam Violet,TP1,Physics,4
Sam Violet,Examen Final,Physics,5
Sam Violet,Examen Final,History,9
Sam Violet,Primer Parcial,Physics,3
Sam Violet,TP Final,Computer Science,4
Sam Violet,TP4,Geography,6
Sam Violet,Segundo Parcial,Physics,4
Sam Violet,Segundo Parcial,Biology,5
Sam Violet,TP1,Computer Science,8
Sam Violet,Examen Final,Chemistry,5
Sam Violet,Segundo Parcial,Chemistry,5
Sam Violet,TP Final,Music,9
Sam Violet,TP3,Physics,5
Sam Violet,TP4,Computer Science,1
Sam Violet,Examen Final,Psychology,6
Sam Violet,TP1,Chemistry,3
Sam Violet,TP1,Music,3
Sam Violet,TP3,Mathematics,5
Sam Violet,TP3,Art,9
Sam Violet,Segundo Parcial,Statistics,4
Sam Violet,Segundo Parcial,Mathematics,5
Sam Violet,TP2,Chemistry,7
Sam Violet,TP2,Music,4
Sam Violet,TP4,Music,1
Sam Violet,TP3,Geography,5
Sam Violet,TP10,Music,8
Sam Violet,Primer Parcial,Statistics,5
Sam Violet,TP6,Art,5
Sam Violet,Segundo Parcial,Sociology,4
Sam Violet,Segundo Parcial,Economics,3
Sam Violet,Primer Parcial,Psychology,4
Sam Violet,TP2,Mathematics,4
Sam Violet,TP3,Music,6
Sam Violet,TP5,Music,2
Sam Violet,TP3,Computer Science,6
Sam Violet,Primer Parcial,Biology,4
Sam Violet,TP1,Mathematics,5
Sam Violet,Primer Parcial,Mathematics,5
Sam Violet,Examen Final,Music,4
Sam Violet,TP2,Physics,6
Sam Violet,Examen Final,Philosophy,5
Sam Violet,TP5,Art,2
Sam Violet,TP4,Art,7
Sam Violet,TP9,Computer Science,0
Sam Violet,TP7,Art,8
Sam Violet,Examen Final,Sociology,3
Sam Violet,TP7,Music,1
Sam Violet,Primer Parcial,Sociology,4
Sam Violet,TP1,Geography,4
Sam Violet,Examen Final,English,2
Sam Violet,Segundo Parcial,Philosophy,6
Sam Violet,TP9,Art,9
Sam Violet,TP10,Art,4
Sam Violet,Primer Parcial,History,10
Sam Violet,TP5,Computer Science,1
Sam Violet,TP1,Art,5
Sam Violet,Segundo Parcial,History,8
Sam Violet,Segundo Parcial,Psychology,4
Sam Violet,TP8,Computer Science,10
Sam Violet,TP6,Music,4
Sam Violet,TP7,Computer Science,6
Sam Violet,TP2,Computer Science,6
Sam Violet,TP Final,Art,2
Sam Violet,TP10,Computer Science,7
Sam Violet,TP8,Art,3
Sam Violet,TP9,Music,2
Sam Violet,TP2,Art,3
Sam Violet,Primer Parcial,Philosophy,3
Jack Orange,Examen Final,Geography,3
Jack Orange,Primer Parcial,History,9
Jack Orange,Segundo Parcial,Statistics,5
Jack Orange,TP1,Geography,2
Jack Orange,Segundo Parcial,Biology,3
Jack Orange,TP4,Computer Science,6
Jack Orange,TP3,Geography,5
Jack Orange,TP1,Physics,2
Jack Orange,TP2,Physics,7
Jack Orange,Examen Final,Economics,5
Jack Orange,Primer Parcial,Mathematics,4
Jack Orange,Primer Parcial,Physics,5
Jack Orange,Primer Parcial,Biology,4
Jack Orange,Examen Final,Chemistry,5
Jack Orange,Examen Final,Physics,4
Jack Orange,Examen Final,Biology,5
Jack Orange,Segundo Parcial,Economics,4
Jack Orange,Examen Final,Sociology,4
Jack Orange,Examen Final,Philosophy,10
Jack Orange,Segundo Parcial,English,5
Jack Orange,Primer Parcial,English,4
Jack Orange,Primer Parcial,Chemistry,3
Jack Orange,TP Final,Computer Science,4
Jack Orange,Segundo Parcial,Mathematics,5
Jack Orange,Examen Final,Mathematics,5
Jack Orange,Primer Parcial,Statistics,3
Jack Orange,Primer Parcial,Economics,4
Jack Orange,Segundo Parcial,Chemistry,2
Jack Orange,TP2,Art,9
Jack Orange,Segundo Parcial,Psychology,7
Jack Orange,TP4,Art,8
Jack Orange,TP6,Computer Science,2
Jack Orange,TP3,Physics,5
Jack Orange,TP1,Chemistry,5
Jack Orange,TP2,Geography,3
Jack Orange,TP3,Art,9
Jack Orange,TP4,Geography,6
Jack Orange,TP3,Mathematics,5
Jack Orange,Examen Final,Music,9
Jack Orange,TP2,Music,5
Jack Orange,TP7,Music,3
Jack Orange,TP2,Chemistry,6
Jack Orange,TP10,Art,3
Jack Orange,TP2,Mathematics,4
Jack Orange,Segundo Parcial,Physics,4
Jack Orange,TP10,Computer Science,4
Jack Orange,TP Final,Music,2
Jack Orange,TP9,Computer Science,8
Jack Orange,TP1,Mathematics,4
Jack Orange,TP9,Art,2
Jack Orange,Examen Final,Statistics,4
Jack Orange,TP1,Computer Science,4
Jack Orange,TP7,Computer Science,9
Jack Orange,Segundo Parcial,History,2
Jack Orange,Primer Parcial,Sociology,2
Jack Orange,TP6,Art,10
Jack Orange,TP8,Art,8
Jack Orange,TP5,Art,8
Jack Orange,TP10,Music,7
Jack Orange,TP1,Art,7
Jack Orange,TP Final,Art,5
Jack Orange,Examen Final,English,6
Jack Orange,TP7,Art,3
Jack Orange,TP3,Computer Science,8
Jack Orange,Segundo Parcial,Philosophy,5
Jack Orange,TP1,Music,9
Jack Orange,TP2,Computer Science,2
Jack Orange,Segundo Parcial,Sociology,0
Jack Orange,Examen Final,History,5
Jack Orange,TP4,Music,8
Jack Orange,Primer Parcial,Philosophy,2
Jack Orange,TP3,Music,4
Jack Orange,Examen Final,Psychology,0
Jack Orange,TP8,Music,9
Jack Orange,TP5,Music,7
Jack Orange,TP5,Computer Science,2
Jack Orange,Primer Parcial,Psychology,3
Jack Orange,TP9,Music,1
Jack Orange,TP8,Computer Science,8
Jack Orange,TP6,Music,2
Quincy Cyan,Examen Final,Biology,5
Quincy Cyan,TP5,Music,1
Quincy Cyan,TP8,Computer Science,3
Quincy Cyan,Segundo Parcial,English,5
Quincy Cyan,Primer Parcial,Biology,3
Quincy Cyan,Examen Final,Statistics,4
Quincy Cyan,Primer Parcial,English,4
Quincy Cyan,Segundo Parcial,Economics,4
Quincy Cyan,Examen Final,Mathematics,5
Quincy Cyan,TP2,Geography,4
Quincy Cyan,Examen Final,Economics,5
Quincy Cyan,TP2,Chemistry,4
Quincy Cyan,Examen Final,Geography,5
Quincy Cyan,Primer Parcial,Statistics,3
Quincy Cyan,TP10,Art,2
Quincy Cyan,Segundo Parcial,Biology,4
Quincy Cyan,Segundo Parcial,Statistics,4
Quincy Cyan,Segundo Parcial,Chemistry,3
Quincy Cyan,TP2,Mathematics,5
Quincy Cyan,TP3,Geography,4
Quincy Cyan,Primer Parcial,Economics,5
Quincy Cyan,TP2,Physics,5
Quincy Cyan,TP3,Mathematics,5
Quincy Cyan,Primer Parcial,Chemistry,4
Quincy Cyan,TP Final,Music,4
Quincy Cyan,Examen Final,History,8
Quincy Cyan,Examen Final,Physics,3
Quincy Cyan,Primer Parcial,Mathematics,4
Quincy Cyan,Examen Final,English,2
Quincy Cyan,Segundo Parcial,Mathematics,5
Quincy Cyan,Examen Final,Chemistry,4
Quincy Cyan,Primer Parcial,Physics,6
Quincy Cyan,TP1,Mathematics,7
Quincy Cyan,Examen Final,Music,7
Quincy Cyan,Examen Final,Philosophy,2
Quincy Cyan,TP7,Art,10
Quincy Cyan,TP6,Music,4
Quincy Cyan,Primer Parcial,History,2
Quincy Cyan,TP10,Music,5
Quincy Cyan,TP1,Computer Science,8
Quincy Cyan,Segundo Parcial,History,5
Quincy Cyan,TP7,Music,8
Quincy Cyan,TP1,Physics,5
Quincy Cyan,TP3,Physics,5
Quincy Cyan,TP7,Computer Science,0
Quincy Cyan,TP9,Music,3
Quincy Cyan,TP1,Music,6
Quincy Cyan,TP1,Geography,5
Quincy Cyan,TP Final,Computer Science,5
Quincy Cyan,TP1,Chemistry,6
Quincy Cyan,Segundo Parcial,Physics,4
Quincy Cyan,TP1,Art,1
Quincy Cyan,Segundo Parcial,Psychology,10
Quincy Cyan,TP4,Geography,5
Quincy Cyan,TP6,Art,7
Quincy Cyan,TP8,Art,9
Quincy Cyan,Primer Parcial,Philosophy,10
Quincy Cyan,TP5,Computer Science,8
Quincy Cyan,TP5,Art,5
Quincy Cyan,TP Final,Art,3
Quincy Cyan,TP9,Computer Science,7
Quincy Cyan,TP4,Art,4
Quincy Cyan,TP6,Computer Science,9
Quincy Cyan,TP2,Music,6
Quincy Cyan,TP8,Music,5
Quincy Cyan,Examen Final,Psychology,3
Quincy Cyan,Examen Final,Sociology,3
Quincy Cyan,TP3,Music,5
Quincy Cyan,TP3,Computer Science,5
Quincy Cyan,Primer Parcial,Sociology,10
Quincy Cyan,TP3,Art,7
Quincy Cyan,Segundo Parcial,Sociology,8
Quincy Cyan,TP4,Computer Science,2
Quincy Cyan,TP2,Computer Science,2
Quincy Cyan,Primer Parcial,Psychology,6
Quincy Cyan,TP10,Computer Science,10
Quincy Cyan,Segundo Parcial,Philosophy,7
Quincy Cyan,TP2,Art,6
Quincy Cyan,TP9,Art,7
Quincy Cyan,TP4,Music,0
Ivy White,Primer Parcial,Chemistry,4
Ivy White,Examen Final,Chemistry,6
Ivy White,TP2,Mathematics,3
Ivy White,Primer Parcial,Statistics,5
Ivy White,Examen Final,Economics,2
Ivy White,TP2,Geography,5
Ivy White,Examen Final,Mathematics,3
Ivy White,Examen Final,Biology,4
Ivy White,Primer Parcial,Mathematics,5
Ivy White,Segundo Parcial,Economics,7
Ivy White,TP1,Mathematics,4
Ivy White,Segundo Parcial,Physics,7
Ivy White,Primer Parcial,Biology,7
Ivy White,Segundo Parcial,English,5
Ivy White,Examen Final,Physics,4
Ivy White,TP Final,Computer Science,2
Ivy White,Primer Parcial,English,3
Ivy White,TP2,Physics,4
Ivy White,Examen Final,Statistics,5
Ivy White,Examen Final,Geography,4
Ivy White,Segundo Parcial,Statistics,3
Ivy White,Primer Parcial,Economics,4
Ivy White,TP4,Geography,6
Ivy White,TP4,Art,8
Ivy White,Segundo Parcial,Biology,3
Ivy White,TP3,Mathematics,6
Ivy White,Primer Parcial,Physics,5
Ivy White,TP2,Chemistry,5
Ivy White,TP3,Music,2
Ivy White,Primer Parcial,Philosophy,7
Ivy White,TP3,Geography,3
Ivy White,TP1,Geography,3
Ivy White,Examen Final,Music,8
Ivy White,Primer Parcial,Psychology,4
Ivy White,TP Final,Art,8
Ivy White,TP9,Computer Science,4
Ivy White,Segundo Parcial,Chemistry,4
Ivy White,Segundo Parcial,Psychology,9
Ivy White,Segundo Parcial,History,5
Ivy White,Segundo Parcial,Mathematics,5
Ivy White,TP3,Physics,6
Ivy White,TP1,Chemistry,4
Ivy White,TP1,Physics,3
Ivy White,TP8,Art,7
Ivy White,TP10,Computer Science,4
Ivy White,Primer Parcial,Sociology,5
Ivy White,Segundo Parcial,Philosophy,5
Ivy White,TP6,Music,6
Ivy White,Examen Final,Sociology,5
Ivy White,TP5,Computer Science,2
Ivy White,TP1,Art,7
Ivy White,Examen Final,History,4
Ivy White,TP8,Music,6
Ivy White,TP3,Art,7
Ivy White,TP6,Computer Science,5
Ivy White,TP2,Computer Science,8
Ivy White,TP6,Art,9
Ivy White,TP4,Music,5
Ivy White,TP9,Music,7
Ivy White,TP5,Music,3
Ivy White,TP10,Art,1
Ivy White,TP2,Art,5
Ivy White,TP1,Music,8
Ivy White,TP7,Music,10
Ivy White,Segundo Parcial,Sociology,7
Ivy White,Examen Final,Philosophy,4
Ivy White,TP7,Art,9
Ivy White,TP1,Computer Science,10
Ivy White,TP9,Art,8
Ivy White,TP5,Art,1
Ivy White,TP4,Computer Science,0
Ivy White,Examen Final,Psychology,8
Ivy White,TP7,Computer Science,9
Ivy White,Primer Parcial,History,6
Ivy White,Examen Final,English,6
Ivy White,TP10,Music,1
Ivy White,TP Final,Music,5
Ivy White,TP3,Computer Science,4
Ivy White,TP2,Music,0
Ivy White,TP8,Computer Science,10
Alice Teal,Primer Parcial,Economics,6
Alice Teal,Segundo Parcial,Mathematics,6
Alice Teal,TP Final,Art,4
Alice Teal,Examen Final,Biology,4
Alice Teal,Primer Parcial,Statistics,5
Alice Teal,Examen Final,Geography,4
Alice Teal,TP3,Mathematics,4
Alice Teal,Segundo Parcial,Economics,5
Alice Teal,TP3,Geography,7
Alice Teal,TP7,Computer Science,4
Alice Teal,Segundo Parcial,English,5
Alice Teal,Examen Final,Economics,3
Alice Teal,Examen Final,Physics,4
Alice Teal,Examen Final,Mathematics,4
Alice Teal,Primer Parcial,English,4
Alice Teal,TP1,Computer Science,6
Alice Teal,Segundo Parcial,Statistics,3
Alice Teal,Primer Parcial,Mathematics,5
Alice Teal,Primer Parcial,Physics,3
Alice Teal,Segundo Parcial,Biology,4
Alice Teal,Segundo Parcial,Physics,4
Alice Teal,TP1,Chemistry,8
Alice Teal,Examen Final,Statistics,5
Alice Teal,TP Final,Computer Science,2
Alice Teal,TP6,Music,10
Alice Teal,Segundo Parcial,Chemistry,3
Alice Teal,Primer Parcial,Psychology,5
Alice Teal,Examen Final,Chemistry,4
Alice Teal,Primer Parcial,Biology,4
Alice Teal,TP7,Art,1
Alice Teal,TP1,Geography,5
Alice Teal,TP4,Geography,5
Alice Teal,TP Final,Music,2
Alice Teal,TP2,Physics,5
Alice Teal,TP3,Physics,4
Alice Teal,Primer Parcial,Chemistry,5
Alice Teal,TP2,Geography,4
Alice Teal,Examen Final,English,4
Alice Teal,TP2,Mathematics,3
Alice Teal,TP3,Music,7
Alice Teal,TP1,Mathematics,5
Alice Teal,TP1,Art,5
Alice Teal,TP1,Music,6
Alice Teal,Segundo Parcial,History,2
Alice Teal,Segundo Parcial,Psychology,9
Alice Teal,Examen Final,Philosophy,1
Alice Teal,TP8,Art,5
Alice Teal,TP2,Music,7
Alice Teal,Examen Final,Psychology,0
Alice Teal,TP6,Computer Science,2
Alice Teal,Segundo Parcial,Sociology,1
Alice Teal,Segundo Parcial,Philosophy,2
Alice Teal,TP1,Physics,6
Alice Teal,TP4,Computer Science,5
Alice Teal,Examen Final,History,1
Alice Teal,TP9,Computer Science,1
Alice Teal,TP10,Art,2
Alice Teal,Primer Parcial,History,9
Alice Teal,TP10,Computer Science,3
Alice Teal,TP2,Art,5
Alice Teal,TP3,Art,4
Alice Teal,TP4,Art,2
Alice Teal,Examen Final,Music,9
Alice Teal,TP5,Computer Science,2
Alice Teal,TP4,Music,2
Alice Teal,TP7,Music,6
Alice Teal,Primer Parcial,Philosophy,8
Alice Teal,TP5,Music,5
Alice Teal,Primer Parcial,Sociology,0
Alice Teal,TP9,Music,0
Alice Teal,TP8,Music,5
Alice Teal,TP2,Chemistry,4
Alice Teal,TP10,Music,6
Alice Teal,TP6,Art,9
Alice Teal,TP2,Computer Science,8
Alice Teal,TP5,Art,0
Alice Teal,TP9,Art,8
Alice Teal,TP3,Computer Science,2
Alice Teal,Examen Final,Sociology,2
Alice Teal,TP8,Computer Science,8
Olivia Teal,TP2,Geography,6
Olivia Teal,Primer Parcial,Mathematics,3
Olivia Teal,Examen Final,Geography,5
Olivia Teal,TP1,Mathematics,5
Olivia Teal,TP4,Geography,5
